cidade,dt,r1,r2,r3,r4,tmin,tmax,wmx,c1,c2,c3,c4
Nova Bréscia - RS,2026-06-07,0.0,0.0,0.0,0.0,9.9,20.59,6.06,0,0,0,1
Nova Campina - SP,2026-05-29,0.0,0.0,0.0,0.07,13.45,20.1,13.24,2,0,1,2
Nova Campina - SP,2026-05-30,0.29,0.08,0.0,0.0,12.88,21.22,8.4,2,1,0,2
Nova Campina - SP,2026-05-31,0.11,0.0,0.0,0.0,12.35,21.99,6.79,2,1,0,1
Nova Campina - SP,2026-06-01,0.17,0.0,0.0,0.0,13.19,21.76,10.98,2,1,1,3
Nova Campina - SP,2026-06-02,0.12,0.0,0.0,0.0,12.45,19.51,14.18,2,2,2,2
Nova Campina - SP,2026-06-03,0.04,0.0,0.0,0.0,14.29,19.66,16.7,2,2,2,3
Nova Campina - SP,2026-06-04,0.25,0.0,0.0,0.0,12.2,19.28,20.21,3,2,2,2
Nova Campina - SP,2026-06-05,0.05,0.0,0.0,0.0,10.1,17.88,17.84,2,2,1,2
Nova Campina - SP,2026-06-06,0.0,0.0,0.0,0.0,8.59,19.06,11.28,1,0,0,0
Nova Campina - SP,2026-06-07,0.0,0.0,0.0,0.0,9.0,20.24,7.75,1,0,0,0
Nova Canaã - BA,2026-05-29,2.16,1.36,0.87,0.68,17.54,22.38,14.65,2,2,3,3
Nova Canaã - BA,2026-05-30,0.75,0.19,0.01,0.0,15.53,21.47,16.66,3,3,0,0
Nova Canaã - BA,2026-05-31,0.32,0.04,0.05,0.21,17.01,23.36,7.8,0,2,0,3
Nova Canaã - BA,2026-06-01,1.56,0.83,0.26,0.37,17.69,23.3,10.44,3,2,2,3
Nova Canaã - BA,2026-06-02,1.69,0.91,0.52,0.66,17.48,23.17,11.43,3,2,2,3
Nova Canaã - BA,2026-06-03,1.05,0.42,0.34,0.23,16.29,22.88,14.48,3,1,1,2
Nova Canaã - BA,2026-06-04,0.37,0.17,0.22,0.16,15.01,22.97,17.34,3,2,1,2
Nova Canaã - BA,2026-06-05,0.22,0.0,0.0,0.0,12.73,21.76,18.78,2,2,0,0
Nova Canaã - BA,2026-06-06,0.0,0.0,0.0,0.0,12.13,21.59,14.45,0,0,0,0
Nova Canaã - BA,2026-06-07,0.14,0.0,0.0,0.0,13.81,21.96,10.45,0,2,0,2
Nova Canaã do Norte - MT,2026-05-29,0.0,0.0,0.0,0.0,22.45,33.29,8.22,0,0,0,1
Nova Canaã do Norte - MT,2026-05-30,0.0,0.0,0.0,0.0,21.69,33.19,7.9,0,1,0,0
Nova Canaã do Norte - MT,2026-05-31,0.0,0.0,0.0,0.0,21.79,33.24,6.4,0,1,0,0
Nova Canaã do Norte - MT,2026-06-01,0.0,0.0,0.0,0.0,21.19,33.2,5.73,0,1,0,0
Nova Canaã do Norte - MT,2026-06-02,0.0,0.0,0.0,0.0,21.01,33.17,7.48,0,0,0,0
Nova Canaã do Norte - MT,2026-06-03,0.0,0.0,0.0,0.0,21.23,32.91,9.94,0,0,0,0
Nova Canaã do Norte - MT,2026-06-04,0.01,0.01,0.0,0.0,22.07,33.0,11.53,0,0,0,0
Nova Canaã do Norte - MT,2026-06-05,0.0,0.0,0.0,0.0,21.32,33.32,12.06,0,0,0,0
Nova Canaã do Norte - MT,2026-06-06,0.0,0.0,0.0,0.0,19.16,31.94,8.62,0,0,0,0
Nova Canaã do Norte - MT,2026-06-07,0.0,0.0,0.0,0.0,19.0,31.4,5.97,0,0,0,0
Nova Canaã Paulista - SP,2026-05-29,0.0,0.0,0.0,0.0,17.67,28.1,12.6,0,0,0,0
Nova Canaã Paulista - SP,2026-05-30,0.0,0.0,0.0,0.0,18.13,28.38,8.57,0,0,0,0
Nova Canaã Paulista - SP,2026-05-31,0.0,0.0,0.0,0.0,17.76,27.99,7.93,0,0,0,0
Nova Canaã Paulista - SP,2026-06-01,0.0,0.0,0.0,0.02,17.6,27.58,9.42,0,0,0,0
Nova Canaã Paulista - SP,2026-06-02,0.0,0.0,0.0,0.0,15.45,26.23,11.92,0,0,0,0
Nova Canaã Paulista - SP,2026-06-03,0.0,0.0,0.0,0.0,16.79,25.5,15.43,0,0,0,0
Nova Canaã Paulista - SP,2026-06-04,0.0,0.0,0.0,0.0,16.85,27.0,18.86,0,0,0,0
Nova Canaã Paulista - SP,2026-06-05,0.0,0.0,0.0,0.0,14.85,25.2,18.07,0,0,0,0
Nova Canaã Paulista - SP,2026-06-06,0.0,0.0,0.0,0.0,13.97,24.44,13.43,0,0,0,0
Nova Canaã Paulista - SP,2026-06-07,0.0,0.01,0.0,0.0,14.34,24.9,9.08,0,0,0,0
Nova Candelária - RS,2026-05-29,1.44,8.49,0.91,0.16,14.98,20.0,12.13,0,3,3,2
Nova Candelária - RS,2026-05-30,0.27,0.0,0.03,0.2,14.44,21.03,5.37,3,2,1,3
Nova Candelária - RS,2026-05-31,0.47,0.0,0.0,0.02,12.45,19.99,5.35,3,2,0,2
Nova Candelária - RS,2026-06-01,0.08,0.0,0.0,0.0,11.19,19.64,8.8,3,2,0,0
Nova Candelária - RS,2026-06-02,0.0,0.0,0.0,0.0,12.45,20.79,10.51,1,0,0,0
Nova Candelária - RS,2026-06-03,0.0,0.0,0.0,0.0,12.51,22.28,13.48,0,0,0,0
Nova Candelária - RS,2026-06-04,0.0,0.0,0.0,0.0,13.23,22.75,14.34,0,0,0,0
Nova Candelária - RS,2026-06-05,0.0,0.0,0.0,0.0,11.73,22.2,13.52,0,0,0,0
Nova Candelária - RS,2026-06-06,0.0,0.0,0.0,0.0,10.47,21.53,10.96,0,0,0,0
Nova Candelária - RS,2026-06-07,0.0,0.0,0.0,0.0,10.84,21.43,8.71,0,0,0,0
Nova Cantu - PR,2026-05-29,0.0,1.02,1.69,0.32,15.54,23.82,8.05,1,1,2,1
Nova Cantu - PR,2026-05-30,0.46,0.04,0.0,0.0,13.57,22.25,6.7,2,1,0,1
Nova Cantu - PR,2026-05-31,0.12,0.02,0.0,0.0,12.67,23.3,5.89,2,1,0,0
Nova Cantu - PR,2026-06-01,0.02,0.0,0.0,0.0,11.63,23.17,7.19,1,0,0,0
Nova Cantu - PR,2026-06-02,0.0,0.0,0.0,0.0,11.7,22.38,10.16,0,0,0,0
Nova Cantu - PR,2026-06-03,0.0,0.0,0.0,0.0,12.32,21.59,13.93,0,0,0,0
Nova Cantu - PR,2026-06-04,0.0,0.0,0.0,0.0,12.29,22.62,14.27,0,0,0,0
Nova Cantu - PR,2026-06-05,0.0,0.0,0.0,0.0,10.07,21.16,12.16,0,0,0,0
Nova Cantu - PR,2026-06-06,0.0,0.0,0.0,0.0,8.84,20.37,9.27,0,0,0,0
Nova Cantu - PR,2026-06-07,0.0,0.0,0.0,0.0,9.37,21.43,7.17,0,0,0,0
Nova Castilho - SP,2026-05-29,0.0,0.0,0.0,0.0,15.85,27.69,11.32,0,0,0,0
Nova Castilho - SP,2026-05-30,0.0,0.0,0.0,0.0,16.44,28.07,7.45,0,0,0,0
Nova Castilho - SP,2026-05-31,0.0,0.0,0.0,0.0,15.63,27.52,7.45,0,0,0,0
Nova Castilho - SP,2026-06-01,0.01,0.0,0.0,0.0,15.66,27.01,9.03,0,0,0,0
Nova Castilho - SP,2026-06-02,0.0,0.0,0.0,0.0,13.88,25.23,12.22,0,0,0,0
Nova Castilho - SP,2026-06-03,0.0,0.0,0.0,0.0,15.54,25.75,14.7,0,0,0,0
Nova Castilho - SP,2026-06-04,0.0,0.0,0.0,0.0,15.16,26.66,16.89,0,0,0,0
Nova Castilho - SP,2026-06-05,0.0,0.0,0.0,0.0,13.07,24.57,16.64,0,0,0,0
Nova Castilho - SP,2026-06-06,0.0,0.0,0.0,0.0,12.16,24.28,12.56,0,0,0,0
Nova Castilho - SP,2026-06-07,0.0,0.01,0.0,0.0,12.5,24.9,9.89,0,0,0,0
Nova Colinas - MA,2026-05-29,0.0,0.0,0.0,0.0,23.13,33.04,21.62,0,1,1,0
Nova Colinas - MA,2026-05-30,0.0,0.0,0.0,0.0,22.88,32.94,15.94,0,2,1,0
Nova Colinas - MA,2026-05-31,0.0,0.0,0.0,0.09,23.01,32.83,11.03,0,2,1,0
Nova Colinas - MA,2026-06-01,0.28,0.02,0.16,0.32,23.29,32.33,8.07,1,1,1,1
Nova Colinas - MA,2026-06-02,0.44,0.04,0.08,0.42,23.23,31.82,9.19,1,1,1,1
Nova Colinas - MA,2026-06-03,0.52,0.17,0.12,0.02,23.26,31.5,12.71,1,1,1,0
Nova Colinas - MA,2026-06-04,0.0,0.0,0.0,0.0,23.54,32.44,16.92,0,2,1,0
Nova Colinas - MA,2026-06-05,0.0,0.0,0.0,0.0,22.6,32.16,18.59,0,2,1,0
Nova Colinas - MA,2026-06-06,0.0,0.0,0.0,0.0,22.28,31.78,17.14,0,2,1,1
Nova Colinas - MA,2026-06-07,0.0,0.0,0.0,0.0,21.9,31.84,16.75,0,2,0,0
Nova Crixás - GO,2026-05-29,0.0,0.0,0.0,0.0,21.04,32.22,11.62,0,0,0,0
Nova Crixás - GO,2026-05-30,0.0,0.0,0.0,0.0,19.75,30.53,9.31,0,0,0,0
Nova Crixás - GO,2026-05-31,0.0,0.0,0.0,0.0,20.1,32.02,8.08,0,0,0,0
Nova Crixás - GO,2026-06-01,0.0,0.0,0.0,0.0,20.26,32.45,7.24,0,0,0,0
Nova Crixás - GO,2026-06-02,0.0,0.0,0.0,0.0,20.42,32.85,8.69,0,0,0,0
Nova Crixás - GO,2026-06-03,0.0,0.0,0.0,0.0,20.32,32.81,9.36,0,0,0,0
Nova Crixás - GO,2026-06-04,0.0,0.0,0.0,0.0,20.54,32.75,11.31,0,0,0,0
Nova Crixás - GO,2026-06-05,0.0,0.0,0.0,0.0,18.82,31.41,13.59,0,0,0,0
Nova Crixás - GO,2026-06-06,0.0,0.0,0.0,0.0,16.5,29.65,12.72,0,0,0,0
Nova Crixás - GO,2026-06-07,0.0,0.0,0.0,0.0,16.62,29.93,10.01,0,0,0,0
Nova Cruz - RN,2026-05-29,0.77,0.61,2.09,5.03,23.38,28.26,23.92,2,3,2,3
Nova Cruz - RN,2026-05-30,1.14,0.26,0.03,0.03,22.5,28.22,16.27,2,1,1,1
Nova Cruz - RN,2026-05-31,0.22,0.0,0.0,0.0,21.6,30.24,17.51,1,0,0,0
Nova Cruz - RN,2026-06-01,0.0,0.0,0.0,0.02,21.54,30.98,16.51,1,0,0,0
Nova Cruz - RN,2026-06-02,0.86,1.23,0.51,0.47,22.82,29.51,12.32,0,1,1,1
Nova Cruz - RN,2026-06-03,2.64,2.1,0.14,0.2,22.92,28.44,12.43,2,1,1,1
Nova Cruz - RN,2026-06-04,1.57,0.7,0.01,0.08,22.63,28.25,19.67,2,1,1,1
Nova Cruz - RN,2026-06-05,0.57,0.16,0.0,0.0,22.1,28.79,22.12,2,1,0,0
Nova Cruz - RN,2026-06-06,0.34,0.09,0.0,0.0,21.72,28.87,22.56,2,2,0,0
Nova Cruz - RN,2026-06-07,0.23,0.02,0.0,0.0,21.09,28.15,24.2,2,2,0,0
Nova Era - MG,2026-05-29,0.29,0.01,0.04,0.39,16.2,23.07,4.66,2,3,2,2
Nova Era - MG,2026-05-30,0.38,0.01,0.0,0.0,14.82,21.82,4.83,3,2,0,0
Nova Era - MG,2026-05-31,0.23,0.0,0.0,0.0,16.04,25.92,4.28,0,1,0,0
Nova Era - MG,2026-06-01,0.61,1.03,1.2,0.41,15.19,25.92,4.96,0,1,0,1
Nova Era - MG,2026-06-02,0.68,0.26,0.38,0.14,15.13,23.54,5.13,3,1,1,1
Nova Era - MG,2026-06-03,0.5,0.0,0.0,0.0,13.63,23.16,8.07,2,1,0,0
Nova Era - MG,2026-06-04,0.26,0.0,0.01,0.0,13.13,22.09,10.6,1,2,0,1
Nova Era - MG,2026-06-05,0.18,0.0,0.0,0.0,10.19,20.45,14.18,1,1,0,0
Nova Era - MG,2026-06-06,0.01,0.0,0.0,0.0,10.06,20.72,9.54,0,1,0,0
Nova Era - MG,2026-06-07,0.0,0.0,0.0,0.0,10.87,22.06,5.72,0,0,0,0
Nova Erechim - SC,2026-05-29,0.02,6.75,4.99,0.82,15.48,21.69,7.51,0,2,3,2
Nova Erechim - SC,2026-05-30,0.2,0.0,0.02,0.12,13.75,21.47,5.07,2,2,1,3
Nova Erechim - SC,2026-05-31,0.21,0.0,0.0,0.15,12.2,20.96,5.34,3,2,0,2
Nova Erechim - SC,2026-06-01,0.03,0.0,0.0,0.0,10.44,20.11,5.47,3,1,0,0
Nova Erechim - SC,2026-06-02,0.0,0.0,0.0,0.0,11.54,21.26,7.53,1,0,0,0
Nova Erechim - SC,2026-06-03,0.0,0.0,0.0,0.0,11.48,22.09,10.24,0,0,0,0
Nova Erechim - SC,2026-06-04,0.0,0.0,0.0,0.0,12.04,23.16,11.12,0,0,0,0
Nova Erechim - SC,2026-06-05,0.0,0.0,0.0,0.0,10.44,22.2,8.46,0,0,0,0
Nova Erechim - SC,2026-06-06,0.0,0.0,0.01,0.0,9.22,21.31,7.77,0,0,0,0
Nova Erechim - SC,2026-06-07,0.0,0.0,0.0,0.0,9.97,21.52,5.91,0,0,0,0
Nova Esperança - PR,2026-05-29,0.0,0.0,0.07,0.0,16.13,24.6,10.57,0,0,1,0
Nova Esperança - PR,2026-05-30,0.0,0.0,0.0,0.0,15.6,24.5,6.88,0,0,0,0
Nova Esperança - PR,2026-05-31,0.04,0.0,0.0,0.0,15.7,25.21,4.83,0,0,0,0
Nova Esperança - PR,2026-06-01,0.24,0.08,0.0,0.0,15.04,24.83,6.84,0,0,0,0
Nova Esperança - PR,2026-06-02,0.0,0.0,0.0,0.0,13.23,23.57,11.36,0,0,0,0
Nova Esperança - PR,2026-06-03,0.0,0.0,0.0,0.0,13.67,22.75,13.42,0,0,0,0
Nova Esperança - PR,2026-06-04,0.0,0.0,0.0,0.0,13.82,23.97,15.3,0,0,0,0
Nova Esperança - PR,2026-06-05,0.0,0.0,0.0,0.0,11.85,22.13,13.81,0,0,0,0
Nova Esperança - PR,2026-06-06,0.0,0.0,0.01,0.0,11.38,21.53,11.05,0,0,0,0
Nova Esperança - PR,2026-06-07,0.0,0.01,0.0,0.0,11.62,22.74,8.19,0,0,0,0
Nova Esperança do Piriá - PA,2026-05-29,4.71,4.99,3.12,1.15,23.82,28.79,8.43,0,2,0,1
Nova Esperança do Piriá - PA,2026-05-30,2.96,5.96,5.44,1.2,23.41,29.25,9.09,2,2,1,2
Nova Esperança do Piriá - PA,2026-05-31,3.23,3.78,2.01,1.95,23.48,29.46,10.72,2,1,1,2
Nova Esperança do Piriá - PA,2026-06-01,4.2,5.2,3.74,1.22,23.07,29.48,6.52,1,1,1,2
Nova Esperança do Piriá - PA,2026-06-02,2.37,4.09,1.9,0.61,23.2,29.67,6.9,2,1,1,1
Nova Esperança do Piriá - PA,2026-06-03,1.45,2.33,0.91,0.22,23.17,30.41,10.39,2,1,0,0
Nova Esperança do Piriá - PA,2026-06-04,1.73,3.77,4.1,0.45,23.1,30.41,9.38,1,1,1,1
Nova Esperança do Piriá - PA,2026-06-05,2.18,2.7,0.96,0.1,23.13,29.6,8.36,1,1,1,1
Nova Esperança do Piriá - PA,2026-06-06,1.32,2.63,2.0,0.54,23.28,30.03,7.86,1,1,2,2
Nova Esperança do Piriá - PA,2026-06-07,2.28,4.52,1.67,0.12,23.22,29.21,7.33,1,1,2,1
Nova Esperança do Sudoeste - PR,2026-05-29,0.29,5.74,4.03,0.47,14.57,20.57,7.62,1,3,3,2
Nova Esperança do Sudoeste - PR,2026-05-30,0.46,0.05,0.0,0.0,13.35,20.88,6.15,2,2,0,1
Nova Esperança do Sudoeste - PR,2026-05-31,0.23,0.0,0.0,0.0,12.26,20.92,6.44,3,1,0,1
Nova Esperança do Sudoeste - PR,2026-06-01,0.0,0.0,0.0,0.0,11.19,20.61,9.6,2,0,0,0
Nova Esperança do Sudoeste - PR,2026-06-02,0.0,0.0,0.0,0.0,12.01,21.07,10.16,0,0,0,0
Nova Esperança do Sudoeste - PR,2026-06-03,0.0,0.0,0.0,0.0,11.85,20.31,14.66,0,0,0,0
Nova Esperança do Sudoeste - PR,2026-06-04,0.0,0.0,0.0,0.0,12.13,21.75,15.12,0,0,0,0
