cidade,dt,r,tmin,tmax,wmx,c1,c2,c3,c4
Cordeiro - RJ,2026-05-28,1.48,17.96,23.31,6.16,1,1,1,1
Cordeirópolis - SP,2026-05-24,9.79,16.67,24.07,5.97,1,1,1,1
Cordeirópolis - SP,2026-05-25,2.97,17.15,24.58,5.14,1,1,1,1
Cordeirópolis - SP,2026-05-26,0.79,16.85,26.55,5.74,1,1,0,0
Cordeirópolis - SP,2026-05-27,1.15,18.01,26.13,6.04,0,0,0,0
Cordeirópolis - SP,2026-05-28,0.1,15.43,22.97,11.28,0,1,0,0
Cordeiros - BA,2026-05-24,0.02,17.27,26.47,18.04,3,2,2,2
Cordeiros - BA,2026-05-25,0.0,16.03,28.33,12.38,0,0,0,2
Cordeiros - BA,2026-05-26,0.89,18.07,26.77,9.65,0,3,2,1
Cordeiros - BA,2026-05-27,0.27,18.29,27.44,10.37,0,2,1,1
Cordeiros - BA,2026-05-28,0.01,16.43,26.91,8.81,0,1,2,1
Cordilheira Alta - SC,2026-05-24,0.23,10.42,18.72,5.8,2,1,2,3
Cordilheira Alta - SC,2026-05-25,14.17,14.87,20.3,7.39,2,2,1,1
Cordilheira Alta - SC,2026-05-26,17.9,16.35,18.8,8.27,1,2,3,2
Cordilheira Alta - SC,2026-05-27,0.0,12.7,19.72,7.59,1,2,2,0
Cordilheira Alta - SC,2026-05-28,0.0,10.37,21.84,5.65,0,0,0,0
Cordisburgo - MG,2026-05-24,0.29,17.52,27.47,11.09,0,0,0,1
Cordisburgo - MG,2026-05-25,0.27,17.65,28.73,6.57,1,1,0,0
Cordisburgo - MG,2026-05-26,0.07,17.72,28.43,7.24,0,0,0,0
Cordisburgo - MG,2026-05-27,0.0,16.92,29.0,5.41,0,0,0,0
Cordisburgo - MG,2026-05-28,0.02,17.0,28.59,6.59,0,0,0,1
Cordislândia - MG,2026-05-24,0.51,15.48,23.35,4.95,0,1,2,1
Cordislândia - MG,2026-05-25,1.8,16.59,23.36,2.92,3,2,2,1
Cordislândia - MG,2026-05-26,0.09,15.72,23.8,4.05,1,0,1,1
Cordislândia - MG,2026-05-27,0.38,15.98,25.25,1.94,1,0,1,1
Cordislândia - MG,2026-05-28,0.13,15.09,23.56,8.03,0,0,1,1
Coreaú - CE,2026-05-24,0.16,23.05,31.69,16.37,2,2,0,0
Coreaú - CE,2026-05-25,0.45,22.53,31.48,10.04,0,0,0,1
Coreaú - CE,2026-05-26,0.45,23.13,31.8,12.78,1,0,0,1
Coreaú - CE,2026-05-27,0.34,23.61,31.91,13.87,1,0,0,1
Coreaú - CE,2026-05-28,0.54,23.96,31.97,12.38,0,0,0,1
Coremas - PB,2026-05-24,0.11,21.23,31.69,15.3,1,0,2,1
Coremas - PB,2026-05-25,0.56,21.03,31.05,12.09,0,0,1,1
Coremas - PB,2026-05-26,0.54,22.78,31.93,14.41,2,0,0,2
Coremas - PB,2026-05-27,0.33,23.29,31.88,13.26,1,1,0,2
Coremas - PB,2026-05-28,0.13,23.28,32.25,12.24,1,1,0,2
Corguinho - MS,2026-05-24,1.2,18.92,27.6,8.21,0,1,1,1
Corguinho - MS,2026-05-25,0.96,19.59,29.45,3.93,0,0,1,1
Corguinho - MS,2026-05-26,0.75,20.44,29.71,1.71,0,1,0,1
Corguinho - MS,2026-05-27,0.65,19.89,29.79,4.31,0,0,0,1
Corguinho - MS,2026-05-28,0.43,20.43,30.47,3.41,0,0,0,2
Coribe - BA,2026-05-24,0.16,20.17,28.1,16.8,3,1,1,2
Coribe - BA,2026-05-25,0.0,20.34,30.98,9.44,1,1,0,1
Coribe - BA,2026-05-26,0.07,19.0,29.77,10.3,0,3,1,1
Coribe - BA,2026-05-27,0.0,18.45,30.1,8.47,0,2,0,0
Coribe - BA,2026-05-28,0.0,17.56,29.5,9.19,0,0,0,0
Corinto - MG,2026-05-24,0.3,17.36,27.13,7.67,0,0,0,2
Corinto - MG,2026-05-25,0.19,17.9,29.11,6.03,1,0,0,1
Corinto - MG,2026-05-26,0.01,17.63,28.65,5.13,2,0,0,0
Corinto - MG,2026-05-27,0.0,17.11,28.79,3.1,2,0,0,1
Corinto - MG,2026-05-28,0.02,17.62,28.66,4.78,0,0,0,1
Cornélio Procópio - PR,2026-05-24,10.95,16.77,21.82,9.83,2,1,1,1
Cornélio Procópio - PR,2026-05-25,3.32,17.59,24.51,7.87,1,1,1,1
Cornélio Procópio - PR,2026-05-26,2.33,18.25,25.4,7.07,1,0,0,0
Cornélio Procópio - PR,2026-05-27,0.42,17.67,26.32,8.27,0,0,0,0
Cornélio Procópio - PR,2026-05-28,0.0,17.0,23.16,8.8,0,0,0,1
Coroaci - MG,2026-05-24,1.86,18.67,25.44,8.74,3,3,2,2
Coroaci - MG,2026-05-25,0.02,17.28,27.42,2.83,0,1,1,0
Coroaci - MG,2026-05-26,0.02,17.38,27.21,5.81,0,0,1,2
Coroaci - MG,2026-05-27,0.26,18.26,27.38,4.07,1,1,2,2
Coroaci - MG,2026-05-28,0.5,17.78,27.25,2.24,0,0,1,1
Coroados - SP,2026-05-24,1.73,18.89,26.72,9.1,2,0,1,1
Coroados - SP,2026-05-25,1.68,20.49,27.89,5.6,2,1,1,1
Coroados - SP,2026-05-26,0.81,20.75,28.55,5.65,1,1,1,1
Coroados - SP,2026-05-27,0.45,20.54,29.0,6.3,0,0,0,0
Coroados - SP,2026-05-28,0.13,19.84,26.69,8.2,0,0,0,0
Coroatá - MA,2026-05-24,0.6,23.36,31.82,10.44,1,0,0,0
Coroatá - MA,2026-05-25,0.69,23.09,31.67,7.76,0,0,1,1
Coroatá - MA,2026-05-26,0.37,22.88,32.12,6.96,0,0,0,1
Coroatá - MA,2026-05-27,0.59,23.73,32.04,7.05,0,1,0,1
Coroatá - MA,2026-05-28,0.45,24.09,32.69,5.6,1,1,0,1
Coromandel - MG,2026-05-24,0.19,17.52,25.75,10.94,0,0,0,1
Coromandel - MG,2026-05-25,0.0,17.28,27.83,7.06,0,0,0,0
Coromandel - MG,2026-05-26,0.0,17.57,27.8,6.81,0,0,0,0
Coromandel - MG,2026-05-27,0.0,16.54,27.94,6.27,0,0,0,1
Coromandel - MG,2026-05-28,0.0,16.37,28.16,6.06,1,0,0,1
Coronel Barros - RS,2026-05-24,0.0,10.58,20.1,15.67,0,0,2,3
Coronel Barros - RS,2026-05-25,5.71,13.74,19.73,13.05,1,3,2,2
Coronel Barros - RS,2026-05-26,2.18,16.16,19.87,14.63,2,3,3,2
Coronel Barros - RS,2026-05-27,0.0,11.61,19.88,14.39,1,1,2,0
Coronel Barros - RS,2026-05-28,0.0,11.62,21.81,13.46,3,0,1,0
Coronel Bicaco - RS,2026-05-24,0.0,10.58,19.63,13.38,1,0,1,1
Coronel Bicaco - RS,2026-05-25,9.91,15.53,19.51,11.25,2,3,2,2
Coronel Bicaco - RS,2026-05-26,4.18,16.48,19.15,9.79,2,3,3,1
Coronel Bicaco - RS,2026-05-27,0.0,12.11,19.69,11.12,1,0,2,0
Coronel Bicaco - RS,2026-05-28,0.0,11.81,21.97,9.16,0,0,0,1
Coronel Domingos Soares - PR,2026-05-24,2.27,11.98,16.38,4.42,3,3,3,3
Coronel Domingos Soares - PR,2026-05-25,9.38,13.24,18.33,11.13,2,2,2,1
Coronel Domingos Soares - PR,2026-05-26,16.26,14.44,16.77,10.12,1,2,3,2
Coronel Domingos Soares - PR,2026-05-27,0.02,12.01,19.29,9.29,2,3,2,1
Coronel Domingos Soares - PR,2026-05-28,0.0,9.84,19.72,8.34,3,0,2,0
Coronel Ezequiel - RN,2026-05-24,0.92,20.05,27.91,23.63,0,1,2,1
Coronel Ezequiel - RN,2026-05-25,1.62,20.12,27.42,15.84,0,1,2,1
Coronel Ezequiel - RN,2026-05-26,1.25,20.5,27.62,20.68,0,1,2,1
Coronel Ezequiel - RN,2026-05-27,1.24,20.76,27.63,19.21,1,2,2,1
Coronel Ezequiel - RN,2026-05-28,0.54,20.5,28.03,19.27,1,1,2,2
Coronel Fabriciano - MG,2026-05-24,0.79,17.23,24.44,5.35,1,2,2,2
Coronel Fabriciano - MG,2026-05-25,0.01,16.74,25.8,2.73,0,0,0,0
Coronel Fabriciano - MG,2026-05-26,0.1,17.19,26.05,2.95,3,1,1,0
Coronel Fabriciano - MG,2026-05-27,0.18,16.92,26.97,4.63,0,0,1,0
Coronel Fabriciano - MG,2026-05-28,0.38,16.87,25.37,4.87,3,0,1,2
Coronel Freitas - SC,2026-05-24,0.09,10.73,19.29,5.62,1,1,2,3
Coronel Freitas - SC,2026-05-25,14.11,15.34,20.98,6.57,2,2,1,1
Coronel Freitas - SC,2026-05-26,15.66,16.94,19.62,7.36,1,2,3,2
Coronel Freitas - SC,2026-05-27,0.02,13.04,20.38,7.14,1,2,2,0
Coronel Freitas - SC,2026-05-28,0.0,10.68,22.56,5.68,0,0,0,0
Coronel João Pessoa - RN,2026-05-24,0.48,20.14,27.91,20.31,0,0,1,1
Coronel João Pessoa - RN,2026-05-25,0.87,20.03,28.05,13.91,1,0,1,1
Coronel João Pessoa - RN,2026-05-26,0.92,21.38,28.8,14.87,1,1,0,1
Coronel João Pessoa - RN,2026-05-27,0.82,21.54,28.47,14.59,1,1,0,1
Coronel João Pessoa - RN,2026-05-28,0.53,21.62,28.84,13.5,1,1,0,2
Coronel João Sá - BA,2026-05-24,0.4,20.8,30.32,20.35,0,0,1,0
Coronel João Sá - BA,2026-05-25,0.01,19.03,30.64,11.39,1,0,1,1
Coronel João Sá - BA,2026-05-26,0.75,20.66,30.18,14.4,0,1,2,1
Coronel João Sá - BA,2026-05-27,1.03,21.45,30.5,12.19,0,2,1,1
Coronel João Sá - BA,2026-05-28,0.18,19.68,30.56,11.98,0,0,1,1
Coronel José Dias - PI,2026-05-24,0.0,23.05,32.94,20.9,0,0,0,3
Coronel José Dias - PI,2026-05-25,0.0,22.53,33.17,15.45,0,0,1,0
Coronel José Dias - PI,2026-05-26,0.0,22.25,33.34,14.0,2,0,2,0
Coronel José Dias - PI,2026-05-27,0.0,22.92,33.07,14.07,0,0,3,1
Coronel José Dias - PI,2026-05-28,0.0,22.34,33.19,13.41,2,2,2,0
Coronel Macedo - SP,2026-05-24,14.01,15.58,20.1,5.77,3,2,2,2
Coronel Macedo - SP,2026-05-25,2.84,16.09,23.33,7.76,1,2,2,1
Coronel Macedo - SP,2026-05-26,1.94,16.32,24.84,7.88,1,1,1,0
Coronel Macedo - SP,2026-05-27,1.08,16.67,25.16,7.86,0,0,1,0
Coronel Macedo - SP,2026-05-28,0.02,14.93,21.47,9.12,1,2,1,1
Coronel Martins - SC,2026-05-24,0.79,11.48,18.44,2.18,1,3,3,3
Coronel Martins - SC,2026-05-25,10.97,15.24,20.61,11.66,2,2,1,1
Coronel Martins - SC,2026-05-26,15.45,16.32,18.84,9.46,1,2,3,2
Coronel Martins - SC,2026-05-27,0.05,12.98,20.19,6.62,1,2,2,1
Coronel Martins - SC,2026-05-28,0.0,11.31,22.44,6.91,2,1,0,0
Coronel Murta - MG,2026-05-24,0.71,18.92,28.07,10.36,2,3,1,1
Coronel Murta - MG,2026-05-25,0.0,16.96,29.89,6.69,2,1,0,0
Coronel Murta - MG,2026-05-26,0.71,17.94,26.3,7.55,1,3,2,2
Coronel Murta - MG,2026-05-27,0.99,19.48,28.44,5.43,1,2,2,2
Coronel Murta - MG,2026-05-28,0.31,18.4,28.34,5.34,0,0,1,2
Coronel Pacheco - MG,2026-05-24,0.18,16.55,25.41,6.2,1,3,2,1
Coronel Pacheco - MG,2026-05-25,1.42,17.65,24.58,3.01,1,1,1,1
Coronel Pacheco - MG,2026-05-26,0.94,18.32,24.99,4.98,0,3,3,1
Coronel Pacheco - MG,2026-05-27,0.42,16.92,27.75,3.66,0,0,0,0
Coronel Pacheco - MG,2026-05-28,0.33,18.25,23.81,10.82,0,2,2,2
Coronel Pilar - RS,2026-05-24,0.71,11.08,18.04,8.24,3,2,3,1
Coronel Pilar - RS,2026-05-25,6.49,10.56,18.83,5.76,1,1,2,2
Coronel Pilar - RS,2026-05-26,11.75,15.75,17.37,8.3,2,2,3,2
Coronel Pilar - RS,2026-05-27,0.95,13.54,17.57,7.97,2,3,3,2
Coronel Pilar - RS,2026-05-28,0.0,10.68,17.72,7.52,1,2,3,1
Coronel Sapucaia - MS,2026-05-24,2.87,14.3,22.79,9.53,3,1,1,1
Coronel Sapucaia - MS,2026-05-25,3.7,17.18,24.95,9.52,0,1,1,1
Coronel Sapucaia - MS,2026-05-26,2.14,17.47,23.4,6.33,0,2,3,1
Coronel Sapucaia - MS,2026-05-27,0.12,16.17,25.16,8.29,0,1,2,0
Coronel Sapucaia - MS,2026-05-28,0.72,17.25,26.44,6.73,0,0,0,1
Coronel Vivida - PR,2026-05-24,1.96,13.64,18.75,4.66,3,3,3,2
Coronel Vivida - PR,2026-05-25,10.7,15.28,20.51,11.46,2,2,1,1
Coronel Vivida - PR,2026-05-26,17.7,16.03,18.9,9.34,1,2,3,2
Coronel Vivida - PR,2026-05-27,0.12,13.57,20.79,9.59,2,1,2,2
Coronel Vivida - PR,2026-05-28,0.0,12.31,21.87,8.89,2,2,0,0
Coronel Xavier Chaves - MG,2026-05-24,0.05,13.64,23.75,11.44,0,1,1,1
Coronel Xavier Chaves - MG,2026-05-25,0.77,15.68,23.55,4.98,1,1,2,1
Coronel Xavier Chaves - MG,2026-05-26,0.03,15.5,24.24,5.73,0,2,2,1
Coronel Xavier Chaves - MG,2026-05-27,0.04,14.92,25.69,5.89,3,0,0,0
Coronel Xavier Chaves - MG,2026-05-28,0.28,15.0,22.25,6.02,0,2,3,2
Córrego Danta - MG,2026-05-24,0.44,15.86,24.25,4.43,0,0,1,1
Córrego Danta - MG,2026-05-25,0.15,16.59,25.08,2.87,1,1,0,0
Córrego Danta - MG,2026-05-26,0.01,16.32,25.3,1.68,0,0,0,0
Córrego Danta - MG,2026-05-27,0.08,15.89,26.32,1.62,0,0,0,0
Córrego Danta - MG,2026-05-28,0.06,15.68,25.53,3.96,0,3,0,1
Córrego do Bom Jesus - MG,2026-05-24,6.71,14.05,19.82,8.09,0,1,2,1
Córrego do Bom Jesus - MG,2026-05-25,3.05,14.65,20.33,1.61,1,1,1,1
Córrego do Bom Jesus - MG,2026-05-26,0.89,14.28,21.71,7.67,1,1,1,1
Córrego do Bom Jesus - MG,2026-05-27,2.05,14.61,20.97,3.38,0,0,1,1
Córrego do Bom Jesus - MG,2026-05-28,0.3,13.28,18.87,6.6,2,3,1,0
Córrego do Ouro - GO,2026-05-24,0.0,20.17,30.97,9.44,0,0,2,2
Córrego do Ouro - GO,2026-05-25,0.0,20.34,31.67,4.4,1,2,0,1
Córrego do Ouro - GO,2026-05-26,0.0,20.91,32.09,7.55,1,1,0,1
Córrego do Ouro - GO,2026-05-27,0.0,20.51,31.91,7.48,0,1,1,1
Córrego do Ouro - GO,2026-05-28,0.0,20.09,31.28,8.19,0,0,0,0
Córrego Fundo - MG,2026-05-24,0.12,16.55,24.94,5.85,2,0,0,1
Córrego Fundo - MG,2026-05-25,0.27,17.53,25.58,2.74,1,1,1,1
Córrego Fundo - MG,2026-05-26,0.0,16.85,25.96,5.08,0,0,3,0
Córrego Fundo - MG,2026-05-27,0.0,16.89,26.69,3.97,3,0,0,0
Córrego Fundo - MG,2026-05-28,0.12,16.56,25.81,5.71,0,0,0,1
Córrego Novo - MG,2026-05-24,0.27,19.08,26.66,4.35,1,2,2,2
Córrego Novo - MG,2026-05-25,0.0,17.78,27.98,3.43,3,3,0,0
Córrego Novo - MG,2026-05-26,0.01,18.32,28.27,4.01,0,0,1,0
Córrego Novo - MG,2026-05-27,0.02,17.92,28.75,6.8,0,0,1,1
Córrego Novo - MG,2026-05-28,0.04,17.84,27.66,4.7,2,3,3,1
Correia Pinto - SC,2026-05-24,0.54,9.86,15.82,5.13,3,2,2,2
Correia Pinto - SC,2026-05-25,4.59,11.9,15.2,10.73,2,3,3,3
Correia Pinto - SC,2026-05-26,18.83,13.69,16.74,9.92,3,3,2,2
Correia Pinto - SC,2026-05-27,0.0,10.95,18.1,12.13,2,2,2,2
Correia Pinto - SC,2026-05-28,0.0,9.46,16.62,9.66,0,2,3,0
Corrente - PI,2026-05-24,0.12,19.45,30.25,15.21,1,0,1,1
Corrente - PI,2026-05-25,0.1,20.15,30.92,7.93,0,0,0,0
Corrente - PI,2026-05-26,0.0,19.41,31.15,6.16,0,0,2,3
Corrente - PI,2026-05-27,0.0,18.89,31.04,6.2,0,0,1,3
Corrente - PI,2026-05-28,0.0,18.9,31.06,6.8,2,0,0,0
Correntes - PE,2026-05-24,4.07,19.58,25.38,16.63,2,3,1,2
Correntes - PE,2026-05-25,6.37,19.43,24.92,11.58,3,3,2,1
Correntes - PE,2026-05-26,4.67,19.63,23.93,12.55,2,3,2,1
Correntes - PE,2026-05-27,2.86,19.54,24.69,12.06,2,3,2,2
Correntes - PE,2026-05-28,1.66,19.03,25.03,11.74,2,2,2,2
Correntina - BA,2026-05-24,0.23,19.98,28.35,16.62,3,1,3,2
Correntina - BA,2026-05-25,0.09,20.28,31.05,9.46,1,1,0,1
Correntina - BA,2026-05-26,0.0,18.97,30.21,10.46,0,3,0,0
Correntina - BA,2026-05-27,0.0,18.11,30.22,9.36,0,2,0,2
Correntina - BA,2026-05-28,0.0,17.25,29.75,8.93,0,0,0,3
Cortês - PE,2026-05-24,6.17,21.17,26.69,14.28,2,3,1,2
Cortês - PE,2026-05-25,6.39,20.96,26.64,10.45,3,2,1,1
Cortês - PE,2026-05-26,7.3,21.19,25.43,11.26,1,3,2,1
Cortês - PE,2026-05-27,3.9,21.04,26.0,11.63,1,2,1,1
Cortês - PE,2026-05-28,2.33,20.87,26.34,11.69,1,1,2,2
Corumbá - MS,2026-05-24,0.27,16.2,23.75,9.48,0,0,0,1
Corumbá - MS,2026-05-25,1.08,18.71,28.33,6.76,1,0,1,1
Corumbá - MS,2026-05-26,0.7,21.16,27.77,7.82,0,0,1,1
Corumbá - MS,2026-05-27,0.05,19.64,28.6,9.55,0,0,0,0
Corumbá - MS,2026-05-28,0.18,20.65,31.09,6.2,0,0,0,1
Corumbá de Goiás - GO,2026-05-24,0.24,16.45,25.94,15.63,0,0,1,1
Corumbá de Goiás - GO,2026-05-25,0.0,16.56,27.23,7.18,1,0,0,2
Corumbá de Goiás - GO,2026-05-26,0.0,16.53,27.02,7.66,3,0,0,1
Corumbá de Goiás - GO,2026-05-27,0.0,15.86,26.75,8.19,0,0,2,0
Corumbá de Goiás - GO,2026-05-28,0.0,15.65,26.31,8.48,0,0,0,0
Corumbaíba - GO,2026-05-24,0.31,18.67,27.94,9.77,0,0,3,1
Corumbaíba - GO,2026-05-25,0.0,18.34,29.33,6.09,0,0,0,3
Corumbaíba - GO,2026-05-26,0.0,18.47,29.37,5.93,0,0,0,0
Corumbaíba - GO,2026-05-27,0.0,17.64,29.25,6.09,2,0,2,0
Corumbaíba - GO,2026-05-28,0.0,17.5,29.12,5.89,0,0,3,0
Corumbataí - SP,2026-05-24,6.21,16.67,24.47,6.37,1,1,1,2
Corumbataí - SP,2026-05-25,2.92,17.34,24.61,5.28,1,1,1,1
Corumbataí - SP,2026-05-26,0.68,17.07,26.43,5.93,1,1,0,1
Corumbataí - SP,2026-05-27,1.03,18.17,26.29,5.33,0,0,0,1
Corumbataí - SP,2026-05-28,0.11,15.5,23.09,11.95,0,1,0,3
Corumbataí do Sul - PR,2026-05-24,8.09,16.48,22.29,5.68,2,1,2,1
Corumbataí do Sul - PR,2026-05-25,5.33,16.68,24.51,6.66,1,0,1,1
Corumbataí do Sul - PR,2026-05-26,10.08,17.69,24.71,6.09,0,1,1,1
Corumbataí do Sul - PR,2026-05-27,0.42,16.73,25.66,6.64,0,1,1,0
Corumbataí do Sul - PR,2026-05-28,0.13,16.34,24.22,8.76,0,2,0,0
Corumbiara - RO,2026-05-24,0.0,18.42,29.35,8.76,3,1,0,1
Corumbiara - RO,2026-05-25,0.15,20.03,30.33,3.13,0,0,0,1
Corumbiara - RO,2026-05-26,0.14,20.85,31.59,4.98,0,0,0,1
Corumbiara - RO,2026-05-27,0.25,20.42,31.0,6.06,0,0,1,1
Corumbiara - RO,2026-05-28,0.11,21.21,31.25,5.84,0,0,0,0
Corupá - SC,2026-05-24,4.46,13.42,16.72,2.96,3,3,3,3
Corupá - SC,2026-05-25,2.41,14.06,17.95,3.25,2,3,3,3
Corupá - SC,2026-05-26,12.77,15.66,20.9,4.56,3,2,1,1
Corupá - SC,2026-05-27,0.44,14.73,20.13,4.32,1,0,1,0
Corupá - SC,2026-05-28,0.18,12.93,18.0,4.11,2,2,2,2
Coruripe - AL,2026-05-24,1.09,25.17,28.32,20.85,1,1,0,1
Coruripe - AL,2026-05-25,1.75,24.93,27.83,15.48,1,0,1,0
Coruripe - AL,2026-05-26,2.78,24.66,28.09,15.78,0,1,1,0
Coruripe - AL,2026-05-27,1.19,24.79,28.04,15.0,0,0,0,0
Coruripe - AL,2026-05-28,1.02,24.21,27.91,15.67,0,0,0,0
Cosmópolis - SP,2026-05-24,13.95,16.7,23.63,6.51,2,1,1,1
Cosmópolis - SP,2026-05-25,2.8,17.18,24.7,6.35,1,1,1,1
Cosmópolis - SP,2026-05-26,0.79,16.82,26.46,6.55,1,0,0,0
Cosmópolis - SP,2026-05-27,1.17,17.79,25.82,6.65,0,0,0,0
Cosmópolis - SP,2026-05-28,0.01,15.56,23.16,11.83,0,2,1,2
Cosmorama - SP,2026-05-24,0.47,18.77,27.66,8.75,0,0,0,1
Cosmorama - SP,2026-05-25,0.5,20.12,28.98,4.98,1,1,1,1
Cosmorama - SP,2026-05-26,0.12,20.38,29.9,7.68,0,0,0,0
Cosmorama - SP,2026-05-27,0.11,19.98,30.13,7.97,0,0,0,1
Cosmorama - SP,2026-05-28,0.0,19.5,28.94,9.59,0,0,0,0
Costa Marques - RO,2026-05-24,0.0,17.55,27.16,7.62,0,1,1,3
Costa Marques - RO,2026-05-25,0.24,19.78,28.95,4.76,1,0,0,1
Costa Marques - RO,2026-05-26,0.58,20.97,30.24,7.05,0,0,0,1
Costa Marques - RO,2026-05-27,0.4,21.64,30.1,9.14,0,1,0,0
Costa Marques - RO,2026-05-28,0.47,21.71,30.31,7.88,0,0,0,1
Costa Rica - MS,2026-05-24,0.15,18.52,28.57,6.53,2,0,0,1
Costa Rica - MS,2026-05-25,0.08,18.81,29.61,6.95,0,0,0,1
Costa Rica - MS,2026-05-26,0.04,19.38,30.05,5.64,2,0,0,1
Costa Rica - MS,2026-05-27,0.02,19.23,29.79,5.75,1,0,0,3
Costa Rica - MS,2026-05-28,0.0,19.4,29.72,5.84,0,0,0,3
Cotegipe - BA,2026-05-24,0.21,20.7,30.19,15.06,0,0,1,1
Cotegipe - BA,2026-05-25,0.3,21.15,31.92,11.11,1,1,0,1
Cotegipe - BA,2026-05-26,0.0,20.07,31.93,9.8,0,3,0,1
Cotegipe - BA,2026-05-27,0.0,19.39,31.79,10.65,0,2,0,0
Cotegipe - BA,2026-05-28,0.0,19.37,31.69,10.92,3,0,0,0
Cotia - SP,2026-05-24,17.19,15.83,20.47,8.11,2,2,2,1
Cotia - SP,2026-05-25,2.75,15.9,21.92,6.77,2,3,2,1
Cotia - SP,2026-05-26,1.17,16.1,23.96,7.78,2,2,1,0
Cotia - SP,2026-05-27,2.75,16.98,21.13,10.82,0,0,1,2
Cotia - SP,2026-05-28,0.01,13.84,19.16,11.25,2,2,2,1
Cotiporã - RS,2026-05-24,0.35,10.8,18.85,6.02,3,2,3,1
Cotiporã - RS,2026-05-25,7.23,11.12,18.92,5.45,1,1,2,2
Cotiporã - RS,2026-05-26,11.66,15.85,17.8,8.31,2,2,2,2
Cotiporã - RS,2026-05-27,0.6,13.45,18.07,7.76,2,3,3,2
Cotiporã - RS,2026-05-28,0.01,10.12,18.56,6.19,1,2,2,0
Cotriguaçu - MT,2026-05-24,0.31,21.02,30.25,7.84,0,0,3,1
Cotriguaçu - MT,2026-05-25,0.02,21.9,31.58,6.11,0,0,0,0
Cotriguaçu - MT,2026-05-26,0.0,22.1,32.37,6.5,0,0,0,0
Cotriguaçu - MT,2026-05-27,0.0,21.89,32.29,6.5,0,0,2,0
Cotriguaçu - MT,2026-05-28,0.0,21.87,32.09,5.63,0,0,0,0
Couto de Magalhães de Minas - MG,2026-05-24,0.61,16.8,24.25,8.48,3,3,2,2
Couto de Magalhães de Minas - MG,2026-05-25,0.0,14.59,26.45,5.27,0,0,1,0
Couto de Magalhães de Minas - MG,2026-05-26,0.0,14.88,25.46,5.69,0,0,1,1
Couto de Magalhães de Minas - MG,2026-05-27,0.01,14.86,26.13,4.73,0,0,1,1
Couto de Magalhães de Minas - MG,2026-05-28,0.0,14.96,25.72,5.13,0,0,0,1
Couto Magalhães - TO,2026-05-24,0.0,21.92,33.35,11.95,0,0,0,1
Couto Magalhães - TO,2026-05-25,0.0,22.49,33.83,4.87,3,0,0,0
Couto Magalhães - TO,2026-05-26,0.0,22.25,33.74,4.85,0,0,1,0
Couto Magalhães - TO,2026-05-27,0.0,21.76,33.75,4.34,2,0,1,1
Couto Magalhães - TO,2026-05-28,0.0,22.46,34.12,5.6,0,0,3,1
Coxilha - RS,2026-05-24,0.0,9.61,18.57,13.65,3,1,2,0
Coxilha - RS,2026-05-25,11.75,13.12,18.01,13.42,1,2,2,2
Coxilha - RS,2026-05-26,12.39,15.53,17.62,12.26,2,2,3,1
Coxilha - RS,2026-05-27,0.0,11.92,18.0,11.88,1,3,2,0
Coxilha - RS,2026-05-28,0.0,9.84,19.56,10.5,0,0,1,0
Coxim - MS,2026-05-24,0.55,19.61,28.75,6.51,0,0,1,1
Coxim - MS,2026-05-25,0.27,20.31,30.45,5.61,0,1,0,1
Coxim - MS,2026-05-26,0.11,20.72,31.27,4.08,0,1,0,1
Coxim - MS,2026-05-27,0.05,20.54,31.19,6.35,1,0,3,2
Coxim - MS,2026-05-28,0.01,21.25,31.53,5.8,0,0,0,1
Coxixola - PB,2026-05-24,1.35,20.58,29.41,22.3,2,2,1,0
Coxixola - PB,2026-05-25,1.97,20.9,28.8,15.86,1,2,2,1
Coxixola - PB,2026-05-26,1.49,20.5,27.96,19.54,0,1,2,1
Coxixola - PB,2026-05-27,0.81,20.79,28.44,18.26,1,2,2,2
Coxixola - PB,2026-05-28,0.37,20.4,28.81,17.3,1,1,2,2
Craíbas - AL,2026-05-24,1.4,20.61,28.63,17.03,0,1,1,1
Craíbas - AL,2026-05-25,2.32,20.96,28.39,12.55,2,2,1,1
Craíbas - AL,2026-05-26,2.32,20.91,27.8,13.86,0,2,1,1
Craíbas - AL,2026-05-27,1.17,20.98,28.63,12.15,1,1,1,1
Craíbas - AL,2026-05-28,0.42,20.21,28.91,12.29,0,1,1,1
Crateús - CE,2026-05-24,0.0,22.02,31.6,18.57,0,1,0,0
Crateús - CE,2026-05-25,0.0,21.53,31.8,9.68,0,0,0,1
Crateús - CE,2026-05-26,0.01,22.32,32.37,12.65,0,0,1,1
Crateús - CE,2026-05-27,0.3,23.01,31.82,12.11,0,1,1,1
Crateús - CE,2026-05-28,0.11,22.75,31.78,11.04,0,0,1,1
Crato - CE,2026-05-24,0.09,19.2,28.54,15.39,0,0,0,1
Crato - CE,2026-05-25,0.49,18.99,28.08,12.01,0,0,1,1
Crato - CE,2026-05-26,0.17,20.57,28.71,14.48,1,0,1,1
Crato - CE,2026-05-27,0.39,21.23,28.66,13.31,1,1,1,1
Crato - CE,2026-05-28,0.03,20.65,29.31,12.66,0,1,1,2
Cravinhos - SP,2026-05-24,1.09,17.36,26.85,5.36,1,0,0,1
Cravinhos - SP,2026-05-25,1.52,18.78,26.95,5.46,2,1,1,1
