cidade,dt,r,tmin,tmax,wmx,c1,c2,c3,c4
Quarto Centenário - PR,2026-05-28,0.0,15.5,25.8,8.13,0,1,0,0
Quarto Centenário - PR,2026-05-29,1.71,16.59,24.08,9.13,0,0,1,1
Quarto Centenário - PR,2026-05-30,1.55,16.25,24.14,7.08,2,1,0,1
Quarto Centenário - PR,2026-05-31,0.01,14.89,24.82,5.75,0,0,0,0
Quarto Centenário - PR,2026-06-01,0.0,14.03,24.58,6.19,1,0,0,3
Quarto Centenário - PR,2026-06-02,0.0,12.75,23.67,7.78,0,0,2,2
Quarto Centenário - PR,2026-06-03,0.0,13.34,21.68,13.11,0,2,0,0
Quarto Centenário - PR,2026-06-04,0.0,12.07,21.79,13.03,1,0,0,3
Quarto Centenário - PR,2026-06-05,0.0,12.22,21.84,13.81,1,0,0,0
Quatá - SP,2026-05-27,0.11,11.79,28.35,15.95,2,0,1,0
Quatá - SP,2026-05-28,0.0,18.12,26.15,13.14,1,0,0,2
Quatá - SP,2026-05-29,0.0,16.21,25.54,12.38,2,3,0,0
Quatá - SP,2026-05-30,0.14,15.59,25.33,11.35,0,0,0,0
Quatá - SP,2026-05-31,0.0,15.23,25.38,8.84,2,2,0,0
Quatá - SP,2026-06-01,0.0,14.44,24.92,7.64,1,0,0,2
Quatá - SP,2026-06-02,0.0,13.69,23.1,11.4,0,0,0,3
Quatá - SP,2026-06-03,0.0,12.81,23.09,17.43,0,3,0,0
Quatá - SP,2026-06-04,0.0,12.63,23.29,19.04,0,0,0,3
Quatá - SP,2026-06-05,0.0,12.66,22.77,16.63,0,2,0,0
Quatiguá - PR,2026-05-27,0.14,10.86,26.72,16.84,0,2,0,1
Quatiguá - PR,2026-05-28,0.0,16.56,22.4,15.01,0,2,2,0
Quatiguá - PR,2026-05-29,0.0,13.93,21.89,12.84,0,0,1,1
Quatiguá - PR,2026-05-30,0.05,14.19,22.36,11.92,0,1,1,0
Quatiguá - PR,2026-05-31,0.0,13.27,23.26,6.23,1,0,2,0
Quatiguá - PR,2026-06-01,0.01,13.06,23.24,4.99,2,0,1,0
Quatiguá - PR,2026-06-02,0.0,13.16,21.64,13.92,0,1,2,1
Quatiguá - PR,2026-06-03,0.06,12.59,19.81,20.41,3,1,2,2
Quatiguá - PR,2026-06-04,0.0,12.38,20.82,19.62,3,0,1,1
Quatiguá - PR,2026-06-05,0.0,11.88,20.52,18.72,0,1,1,1
Quatipuru - PA,2026-05-27,9.85,23.79,28.66,10.64,1,1,3,1
Quatipuru - PA,2026-05-28,10.87,24.15,28.68,11.07,0,1,1,1
Quatipuru - PA,2026-05-29,13.36,24.56,28.51,10.02,1,1,1,1
Quatipuru - PA,2026-05-30,14.53,24.41,28.61,11.49,0,1,1,1
Quatipuru - PA,2026-05-31,10.92,23.89,29.32,10.21,1,1,1,1
Quatipuru - PA,2026-06-01,9.84,24.12,29.24,6.91,1,1,1,1
Quatipuru - PA,2026-06-02,10.24,23.78,29.01,7.57,1,1,1,1
Quatipuru - PA,2026-06-03,4.09,24.12,30.12,12.12,0,0,1,1
Quatipuru - PA,2026-06-04,3.79,24.1,30.07,10.51,0,0,0,1
Quatipuru - PA,2026-06-05,10.42,23.82,28.93,8.14,0,0,0,1
Quatis - RJ,2026-05-27,0.89,10.92,25.35,8.34,1,2,0,1
Quatis - RJ,2026-05-28,1.16,17.53,22.4,5.51,2,3,2,1
Quatis - RJ,2026-05-29,1.43,15.65,20.54,6.0,2,3,3,2
Quatis - RJ,2026-05-30,2.83,15.94,21.36,5.67,3,3,3,2
Quatis - RJ,2026-05-31,0.84,14.86,22.98,5.09,1,1,1,1
Quatis - RJ,2026-06-01,1.41,15.75,22.49,6.43,2,2,2,1
Quatis - RJ,2026-06-02,1.78,15.31,21.17,6.86,2,2,1,1
Quatis - RJ,2026-06-03,5.88,13.78,17.25,6.87,1,1,3,2
Quatis - RJ,2026-06-04,2.69,13.29,18.26,5.36,2,2,2,2
Quatis - RJ,2026-06-05,2.47,12.29,18.12,6.38,2,2,2,1
Quatro Barras - PR,2026-05-27,1.69,10.39,20.32,6.86,3,3,1,1
Quatro Barras - PR,2026-05-28,0.58,13.18,17.8,7.2,3,3,2,2
Quatro Barras - PR,2026-05-29,0.64,12.65,16.83,7.38,2,3,2,2
Quatro Barras - PR,2026-05-30,2.48,12.84,17.42,5.96,3,3,2,2
Quatro Barras - PR,2026-05-31,0.2,11.8,20.23,3.58,1,2,2,1
Quatro Barras - PR,2026-06-01,0.68,12.59,19.27,1.67,1,2,2,1
Quatro Barras - PR,2026-06-02,4.22,13.16,15.57,8.59,2,3,3,2
Quatro Barras - PR,2026-06-03,6.97,11.5,13.28,13.17,3,3,3,3
Quatro Barras - PR,2026-06-04,3.09,10.45,14.1,10.13,2,3,3,2
Quatro Barras - PR,2026-06-05,2.4,10.54,14.21,10.23,3,3,3,2
Quatro Irmãos - RS,2026-05-27,0.0,8.23,18.63,14.91,0,0,3,0
Quatro Irmãos - RS,2026-05-28,0.0,10.28,21.12,11.0,0,0,0,0
Quatro Irmãos - RS,2026-05-29,6.2,13.4,19.11,9.81,0,1,1,2
Quatro Irmãos - RS,2026-05-30,4.49,13.91,19.74,6.06,3,1,1,1
Quatro Irmãos - RS,2026-05-31,0.33,13.55,19.01,9.06,1,2,3,2
Quatro Irmãos - RS,2026-06-01,0.0,10.91,17.67,5.47,0,1,3,1
Quatro Irmãos - RS,2026-06-02,0.0,9.34,16.85,16.79,0,1,1,2
Quatro Irmãos - RS,2026-06-03,0.0,10.03,17.28,19.31,3,0,0,0
Quatro Irmãos - RS,2026-06-04,0.0,8.6,17.16,17.83,0,1,0,1
Quatro Irmãos - RS,2026-06-05,0.0,8.66,17.21,17.38,0,0,0,0
Quatro Pontes - PR,2026-05-27,0.0,13.04,25.19,15.94,3,0,0,3
Quatro Pontes - PR,2026-05-28,0.0,16.15,26.62,7.24,0,0,0,0
Quatro Pontes - PR,2026-05-29,5.72,18.34,23.08,11.67,0,1,1,2
Quatro Pontes - PR,2026-05-30,1.09,15.91,24.14,6.41,1,0,0,1
Quatro Pontes - PR,2026-05-31,0.16,15.67,24.51,6.44,0,0,1,0
Quatro Pontes - PR,2026-06-01,0.0,14.66,24.27,7.62,0,0,1,1
Quatro Pontes - PR,2026-06-02,0.0,13.69,24.17,8.02,0,2,0,1
Quatro Pontes - PR,2026-06-03,0.0,14.43,22.4,15.38,3,0,1,0
Quatro Pontes - PR,2026-06-04,0.0,13.2,22.38,16.03,1,0,0,3
Quatro Pontes - PR,2026-06-05,0.0,13.41,22.65,16.25,0,1,0,2
Quebrangulo - AL,2026-05-27,1.1,19.76,25.25,14.15,3,3,3,2
Quebrangulo - AL,2026-05-28,2.81,20.06,24.83,13.52,1,3,2,3
Quebrangulo - AL,2026-05-29,2.09,19.37,25.23,13.83,2,0,2,2
Quebrangulo - AL,2026-05-30,2.77,20.44,25.67,14.25,2,3,2,1
Quebrangulo - AL,2026-05-31,1.12,19.58,26.57,13.68,1,2,1,1
Quebrangulo - AL,2026-06-01,0.66,19.47,26.67,12.55,1,2,2,1
Quebrangulo - AL,2026-06-02,0.31,18.03,27.29,10.07,0,1,1,1
Quebrangulo - AL,2026-06-03,3.65,20.21,25.31,13.02,0,2,2,1
Quebrangulo - AL,2026-06-04,6.38,20.76,24.41,15.08,2,3,2,2
Quebrangulo - AL,2026-06-05,10.25,20.25,23.02,13.21,3,3,3,2
Quedas do Iguaçu - PR,2026-05-27,0.05,10.14,22.85,11.46,1,0,2,0
Quedas do Iguaçu - PR,2026-05-28,0.01,13.65,24.52,6.29,0,0,1,0
Quedas do Iguaçu - PR,2026-05-29,8.57,15.4,21.54,7.79,0,1,1,2
Quedas do Iguaçu - PR,2026-05-30,3.8,14.84,22.58,5.73,2,1,1,1
Quedas do Iguaçu - PR,2026-05-31,0.12,13.67,22.54,6.14,0,1,3,1
Quedas do Iguaçu - PR,2026-06-01,0.0,12.22,21.83,4.71,0,1,3,0
Quedas do Iguaçu - PR,2026-06-02,0.0,10.84,22.14,7.77,1,0,1,1
Quedas do Iguaçu - PR,2026-06-03,0.0,12.0,20.68,12.34,1,0,0,0
Quedas do Iguaçu - PR,2026-06-04,0.0,10.73,20.73,12.71,1,0,1,2
Quedas do Iguaçu - PR,2026-06-05,0.0,10.75,20.77,12.63,0,0,0,1
Queimada Nova - PI,2026-05-27,0.0,21.23,32.47,27.85,0,1,1,1
Queimada Nova - PI,2026-05-28,0.0,23.31,32.77,24.67,0,1,0,0
Queimada Nova - PI,2026-05-29,0.0,23.37,33.48,24.86,1,0,3,1
Queimada Nova - PI,2026-05-30,0.0,23.59,32.8,26.11,1,3,0,0
Queimada Nova - PI,2026-05-31,0.0,22.48,31.98,26.1,0,0,1,1
Queimada Nova - PI,2026-06-01,0.0,22.25,32.14,21.66,0,0,0,1
Queimada Nova - PI,2026-06-02,0.0,22.69,32.29,20.47,1,1,0,1
Queimada Nova - PI,2026-06-03,0.0,23.21,32.03,24.56,2,0,1,1
Queimada Nova - PI,2026-06-04,0.0,22.32,29.76,29.74,1,0,2,2
Queimada Nova - PI,2026-06-05,0.0,21.57,28.74,29.05,0,0,2,2
Queimadas - PB,2026-05-27,3.21,20.73,24.03,20.27,2,2,3,2
Queimadas - PB,2026-05-28,1.61,20.03,25.52,18.79,2,3,3,3
Queimadas - PB,2026-05-29,1.92,19.81,25.86,18.81,1,1,2,2
Queimadas - PB,2026-05-30,3.84,20.69,25.05,19.35,1,2,2,1
Queimadas - PB,2026-05-31,1.27,20.27,27.29,17.71,1,2,2,1
Queimadas - PB,2026-06-01,0.07,19.25,27.95,17.02,0,1,2,1
Queimadas - PB,2026-06-02,0.82,18.03,28.45,11.2,2,3,0,1
Queimadas - PB,2026-06-03,4.34,20.62,27.09,12.94,0,1,2,1
Queimadas - PB,2026-06-04,3.48,20.91,26.41,19.24,1,2,2,1
Queimadas - PB,2026-06-05,2.07,20.6,26.46,20.5,1,2,2,1
Queimadas - BA,2026-05-27,0.57,19.64,29.75,19.03,1,2,2,1
Queimadas - BA,2026-05-28,0.0,19.15,30.83,16.15,0,0,1,1
Queimadas - BA,2026-05-29,1.64,20.99,29.95,15.9,0,2,2,1
Queimadas - BA,2026-05-30,2.48,20.66,28.52,16.97,0,1,2,1
Queimadas - BA,2026-05-31,4.6,21.11,26.51,16.64,2,3,3,2
Queimadas - BA,2026-06-01,2.23,21.19,28.33,12.13,1,2,2,1
Queimadas - BA,2026-06-02,2.3,21.31,28.73,11.89,1,3,2,1
Queimadas - BA,2026-06-03,3.41,21.56,27.12,18.22,1,3,2,1
Queimadas - BA,2026-06-04,2.82,21.2,24.98,21.39,1,3,3,2
Queimadas - BA,2026-06-05,1.52,20.5,24.46,20.28,1,3,3,3
Queimados - RJ,2026-05-27,1.09,13.64,24.6,15.6,1,1,0,1
Queimados - RJ,2026-05-28,0.53,19.12,22.9,10.77,2,2,1,1
Queimados - RJ,2026-05-29,2.01,17.21,21.36,8.2,1,2,2,2
Queimados - RJ,2026-05-30,1.22,17.47,23.2,5.25,2,2,2,1
Queimados - RJ,2026-05-31,1.17,16.92,22.98,9.27,1,0,1,1
Queimados - RJ,2026-06-01,1.41,17.53,22.58,10.34,2,2,2,1
Queimados - RJ,2026-06-02,2.77,17.16,21.54,13.15,1,1,1,1
Queimados - RJ,2026-06-03,9.97,16.46,18.56,7.68,1,2,3,3
Queimados - RJ,2026-06-04,2.73,14.95,19.57,6.73,3,2,1,2
Queimados - RJ,2026-06-05,4.72,14.13,19.09,9.96,2,2,1,1
Queiroz - SP,2026-05-27,0.23,12.57,30.16,16.85,0,1,0,1
Queiroz - SP,2026-05-28,0.0,19.0,28.02,14.57,0,0,1,0
Queiroz - SP,2026-05-29,0.0,16.87,27.64,12.78,0,2,0,0
Queiroz - SP,2026-05-30,0.13,16.31,27.64,10.79,0,0,0,0
Queiroz - SP,2026-05-31,0.0,16.02,27.32,10.21,2,2,0,2
Queiroz - SP,2026-06-01,0.0,14.84,26.74,8.31,1,3,2,2
Queiroz - SP,2026-06-02,0.0,14.22,24.95,12.22,0,0,2,0
Queiroz - SP,2026-06-03,0.0,13.56,24.81,17.9,0,0,0,2
Queiroz - SP,2026-06-04,0.0,13.63,24.94,19.32,0,0,0,0
Queiroz - SP,2026-06-05,0.0,13.63,24.4,17.18,0,1,2,0
Queluz - SP,2026-05-27,0.37,7.73,23.16,7.0,2,2,0,1
Queluz - SP,2026-05-28,0.47,14.93,20.02,2.92,2,3,2,1
Queluz - SP,2026-05-29,0.3,12.68,18.67,3.18,2,3,2,2
Queluz - SP,2026-05-30,3.34,13.03,18.24,4.86,3,3,2,2
Queluz - SP,2026-05-31,0.16,12.52,20.45,4.0,1,2,2,0
Queluz - SP,2026-06-01,0.22,12.56,20.36,3.05,1,2,1,0
Queluz - SP,2026-06-02,1.09,12.28,18.54,3.82,2,2,2,1
Queluz - SP,2026-06-03,3.39,10.53,14.72,4.96,2,2,2,2
Queluz - SP,2026-06-04,1.62,10.07,15.1,4.29,3,3,2,2
Queluz - SP,2026-06-05,1.15,9.19,14.9,5.03,2,2,2,1
Queluzito - MG,2026-05-27,0.03,7.76,24.97,11.45,0,1,0,1
Queluzito - MG,2026-05-28,0.29,15.15,22.27,10.12,0,2,3,2
Queluzito - MG,2026-05-29,0.16,12.59,21.26,9.22,0,1,2,2
Queluzito - MG,2026-05-30,0.77,13.37,21.02,9.52,1,2,3,2
Queluzito - MG,2026-05-31,0.72,13.3,23.07,7.34,1,1,1,1
Queluzito - MG,2026-06-01,2.95,12.94,22.24,5.66,0,1,1,1
Queluzito - MG,2026-06-02,1.07,13.06,20.98,10.77,0,2,3,1
Queluzito - MG,2026-06-03,0.17,11.71,19.93,13.07,0,1,1,1
Queluzito - MG,2026-06-04,0.39,11.79,18.04,15.95,1,3,2,2
Queluzito - MG,2026-06-05,0.27,9.6,18.37,10.13,0,2,1,1
Querência - MT,2026-05-27,0.0,19.45,32.66,11.64,3,0,0,2
Querência - MT,2026-05-28,0.0,19.56,32.4,9.11,1,0,0,0
Querência - MT,2026-05-29,0.0,19.4,32.23,6.25,0,0,0,1
Querência - MT,2026-05-30,0.0,20.84,30.61,6.99,0,0,0,0
Querência - MT,2026-05-31,0.0,20.58,31.98,6.72,0,0,0,1
Querência - MT,2026-06-01,0.09,20.12,31.83,5.12,0,0,0,0
Querência - MT,2026-06-02,0.0,19.84,32.01,6.25,0,0,0,0
Querência - MT,2026-06-03,0.0,20.06,32.03,10.45,0,0,0,0
Querência - MT,2026-06-04,0.0,19.82,32.04,9.01,0,1,3,1
Querência - MT,2026-06-05,0.01,20.1,31.74,7.68,0,0,0,1
Querência do Norte - PR,2026-05-27,0.1,14.11,27.13,13.31,0,0,1,0
Querência do Norte - PR,2026-05-28,0.04,18.12,27.65,7.9,0,0,0,0
Querência do Norte - PR,2026-05-29,0.67,18.93,26.08,10.29,0,1,0,0
Querência do Norte - PR,2026-05-30,0.73,17.84,25.86,7.1,1,0,0,0
Querência do Norte - PR,2026-05-31,0.01,17.02,26.2,5.87,3,2,3,0
Querência do Norte - PR,2026-06-01,0.09,17.0,26.05,5.41,0,0,0,0
Querência do Norte - PR,2026-06-02,0.0,15.75,25.23,7.29,0,0,1,1
Querência do Norte - PR,2026-06-03,0.0,15.03,23.09,12.04,2,3,0,0
Querência do Norte - PR,2026-06-04,0.0,14.16,23.29,13.34,0,0,0,1
Querência do Norte - PR,2026-06-05,0.0,14.6,23.46,13.12,3,0,0,2
Quevedos - RS,2026-05-27,0.13,9.95,17.57,15.63,1,0,3,2
Quevedos - RS,2026-05-28,0.0,10.21,20.3,13.05,0,0,1,0
Quevedos - RS,2026-05-29,4.59,13.09,16.83,10.13,0,1,2,2
Quevedos - RS,2026-05-30,1.73,13.66,18.61,8.06,1,1,2,2
Quevedos - RS,2026-05-31,0.26,13.48,17.82,5.68,2,3,3,2
Quevedos - RS,2026-06-01,0.04,11.09,16.02,6.04,1,2,3,3
Quevedos - RS,2026-06-02,0.0,10.06,16.48,18.3,1,1,2,2
Quevedos - RS,2026-06-03,0.0,9.65,18.65,18.11,0,0,0,2
Quevedos - RS,2026-06-04,0.0,9.6,18.82,16.88,2,0,1,1
Quevedos - RS,2026-06-05,0.0,9.75,19.12,16.93,0,0,0,0
Quijingue - BA,2026-05-27,0.63,19.67,29.47,17.79,2,2,1,1
Quijingue - BA,2026-05-28,0.0,18.53,30.49,13.97,0,0,0,0
Quijingue - BA,2026-05-29,0.48,20.06,30.23,14.94,0,1,1,1
Quijingue - BA,2026-05-30,0.7,19.5,29.52,15.67,0,1,1,1
Quijingue - BA,2026-05-31,5.26,20.98,26.6,14.79,1,3,2,2
Quijingue - BA,2026-06-01,2.72,20.94,28.11,10.92,1,2,2,1
Quijingue - BA,2026-06-02,2.34,21.0,28.64,10.19,1,2,2,1
Quijingue - BA,2026-06-03,3.2,21.28,27.31,15.33,1,3,2,1
Quijingue - BA,2026-06-04,4.23,21.1,24.76,19.29,2,3,3,2
Quijingue - BA,2026-06-05,3.09,20.47,23.81,17.59,2,3,3,3
Quilombo - SC,2026-05-27,0.0,8.98,21.16,10.09,0,0,3,0
Quilombo - SC,2026-05-28,0.0,11.53,23.37,6.93,0,2,0,1
Quilombo - SC,2026-05-29,10.09,14.27,20.67,6.49,0,1,1,2
Quilombo - SC,2026-05-30,4.82,14.56,21.7,4.87,3,1,1,1
Quilombo - SC,2026-05-31,0.3,13.36,20.91,7.38,0,2,3,1
Quilombo - SC,2026-06-01,0.0,11.34,19.7,6.0,0,2,3,0
Quilombo - SC,2026-06-02,0.0,9.53,20.07,4.94,0,0,1,2
Quilombo - SC,2026-06-03,0.0,10.84,19.97,10.55,1,0,0,3
Quilombo - SC,2026-06-04,0.0,9.57,19.85,11.85,3,2,1,2
Quilombo - SC,2026-06-05,0.0,9.6,19.93,11.45,0,0,0,0
Quinta do Sol - PR,2026-05-27,0.0,11.14,27.07,11.46,3,1,0,0
Quinta do Sol - PR,2026-05-28,0.01,16.28,25.27,9.56,0,0,1,0
Quinta do Sol - PR,2026-05-29,0.07,15.96,24.42,8.7,0,0,0,0
Quinta do Sol - PR,2026-05-30,0.95,16.28,24.11,7.98,1,1,0,0
Quinta do Sol - PR,2026-05-31,0.01,14.92,25.01,6.42,0,0,1,0
Quinta do Sol - PR,2026-06-01,0.0,14.5,24.86,5.2,0,0,1,2
Quinta do Sol - PR,2026-06-02,0.0,13.06,23.29,8.49,0,0,0,1
Quinta do Sol - PR,2026-06-03,0.0,13.09,22.34,13.41,2,0,0,1
Quinta do Sol - PR,2026-06-04,0.0,12.1,22.13,13.26,1,0,0,2
Quinta do Sol - PR,2026-06-05,0.0,11.88,21.99,13.04,2,1,0,0
Quintana - SP,2026-05-27,0.21,11.86,29.1,15.71,1,2,1,1
Quintana - SP,2026-05-28,0.0,18.21,26.77,13.23,3,0,1,1
Quintana - SP,2026-05-29,0.0,16.06,26.26,12.05,0,1,0,0
Quintana - SP,2026-05-30,0.2,15.5,26.2,10.56,0,0,0,0
Quintana - SP,2026-05-31,0.0,15.17,25.98,9.4,2,2,0,2
Quintana - SP,2026-06-01,0.0,14.03,25.42,7.74,2,3,3,2
Quintana - SP,2026-06-02,0.0,13.41,23.7,11.41,0,0,0,1
Quintana - SP,2026-06-03,0.0,12.87,23.72,17.0,0,0,0,0
Quintana - SP,2026-06-04,0.0,12.95,23.85,18.38,0,0,0,2
Quintana - SP,2026-06-05,0.0,12.85,23.24,15.96,0,1,1,0
Quinze de Novembro - RS,2026-05-27,0.02,9.7,18.75,13.6,0,0,2,1
Quinze de Novembro - RS,2026-05-28,0.0,10.46,21.52,12.63,0,0,1,0
Quinze de Novembro - RS,2026-05-29,4.03,12.46,18.79,10.05,0,1,1,2
Quinze de Novembro - RS,2026-05-30,3.06,14.16,20.24,7.19,2,1,2,1
Quinze de Novembro - RS,2026-05-31,0.62,14.2,18.98,6.95,1,3,3,2
Quinze de Novembro - RS,2026-06-01,0.14,11.37,17.42,6.34,0,2,3,2
Quinze de Novembro - RS,2026-06-02,0.09,10.87,17.51,16.85,0,2,2,1
Quinze de Novembro - RS,2026-06-03,0.03,10.37,19.03,16.59,2,0,0,0
Quinze de Novembro - RS,2026-06-04,0.0,9.7,19.04,14.59,2,0,0,2
Quinze de Novembro - RS,2026-06-05,0.0,9.72,19.12,13.99,0,0,0,0
Quipapá - PE,2026-05-27,2.37,20.07,23.72,15.7,3,3,3,2
Quipapá - PE,2026-05-28,3.61,20.03,23.83,13.68,2,3,3,3
Quipapá - PE,2026-05-29,3.06,19.37,24.39,14.49,2,1,2,2
Quipapá - PE,2026-05-30,4.34,20.41,24.36,14.59,2,3,2,1
Quipapá - PE,2026-05-31,2.02,19.52,25.51,13.34,2,2,1,1
Quipapá - PE,2026-06-01,0.83,19.28,25.83,12.42,1,2,2,1
Quipapá - PE,2026-06-02,1.03,17.72,25.82,10.97,1,1,1,1
Quipapá - PE,2026-06-03,5.02,20.31,24.59,13.05,1,2,2,2
Quipapá - PE,2026-06-04,7.13,20.73,23.85,15.59,3,3,2,2
Quipapá - PE,2026-06-05,7.17,20.19,23.27,14.0,3,3,2,2
Quirinópolis - GO,2026-05-27,0.0,15.64,30.28,7.62,1,0,0,0
Quirinópolis - GO,2026-05-28,0.0,20.25,29.65,7.73,0,0,3,2
Quirinópolis - GO,2026-05-29,0.0,19.46,28.54,4.29,0,0,0,0
Quirinópolis - GO,2026-05-30,0.12,20.16,29.14,5.0,0,0,0,0
Quirinópolis - GO,2026-05-31,0.23,19.3,28.54,6.08,0,0,0,0
Quirinópolis - GO,2026-06-01,0.01,18.16,28.14,8.13,0,3,0,2
Quirinópolis - GO,2026-06-02,0.0,16.72,26.79,9.55,0,0,0,0
Quirinópolis - GO,2026-06-03,0.0,14.59,26.15,9.46,0,0,0,1
Quirinópolis - GO,2026-06-04,0.0,15.66,27.54,8.03,2,1,0,0
Quirinópolis - GO,2026-06-05,0.0,16.85,27.02,6.81,0,0,0,0
Quissamã - RJ,2026-05-27,0.25,15.42,28.72,13.86,0,1,0,0
Quissamã - RJ,2026-05-28,0.34,20.93,25.21,20.36,0,1,1,1
Quissamã - RJ,2026-05-29,0.9,18.27,23.23,14.95,0,0,1,2
Quissamã - RJ,2026-05-30,0.35,18.66,24.33,6.78,2,2,1,1
Quissamã - RJ,2026-05-31,0.62,17.61,25.76,9.63,0,0,0,1
Quissamã - RJ,2026-06-01,1.22,18.37,24.99,9.29,0,1,0,1
Quissamã - RJ,2026-06-02,2.32,19.37,24.1,18.5,1,1,1,1
Quissamã - RJ,2026-06-03,5.5,18.06,21.06,16.8,0,1,2,2
Quissamã - RJ,2026-06-04,1.8,17.45,21.63,13.28,2,2,1,1
Quissamã - RJ,2026-06-05,1.59,15.85,21.31,18.1,1,1,1,1
Quitandinha - PR,2026-05-27,0.14,9.54,20.32,10.54,3,3,3,0
Quitandinha - PR,2026-05-28,0.0,12.31,18.4,10.62,2,3,2,1
Quitandinha - PR,2026-05-29,0.09,11.9,17.29,8.15,1,3,2,2
Quitandinha - PR,2026-05-30,3.47,12.25,17.39,9.25,2,2,2,2
Quitandinha - PR,2026-05-31,0.02,10.67,19.2,9.96,0,2,2,1
Quitandinha - PR,2026-06-01,0.01,11.12,18.67,7.61,0,2,3,0
Quitandinha - PR,2026-06-02,0.42,11.91,16.14,8.57,1,3,2,2
Quitandinha - PR,2026-06-03,0.91,10.71,13.4,17.99,2,3,3,3
Quitandinha - PR,2026-06-04,0.51,9.57,14.32,13.99,2,3,3,2
Quitandinha - PR,2026-06-05,0.29,9.63,14.43,12.86,2,3,3,3
Quiterianópolis - CE,2026-05-27,0.52,22.32,28.47,22.88,0,1,3,1
Quiterianópolis - CE,2026-05-28,0.0,21.31,29.9,20.9,0,0,2,2
Quiterianópolis - CE,2026-05-29,0.39,21.59,30.42,19.06,0,0,1,1
Quiterianópolis - CE,2026-05-30,0.38,22.37,30.42,19.21,1,0,0,1
Quiterianópolis - CE,2026-05-31,0.29,21.61,31.01,18.02,0,0,1,1
Quiterianópolis - CE,2026-06-01,0.0,21.31,31.3,17.16,0,0,3,1
Quiterianópolis - CE,2026-06-02,0.07,21.72,31.42,14.5,1,0,0,0
Quiterianópolis - CE,2026-06-03,0.41,22.18,31.34,15.12,0,0,1,0
Quiterianópolis - CE,2026-06-04,0.38,22.35,31.73,20.69,0,0,1,1
Quiterianópolis - CE,2026-06-05,0.02,22.6,30.46,23.19,0,0,3,2
Quixabá - PB,2026-05-27,0.41,23.01,29.1,19.79,1,2,3,2
Quixabá - PB,2026-05-28,0.02,22.18,30.43,18.1,1,0,2,2
Quixabá - PB,2026-05-29,0.32,22.4,31.36,15.3,0,0,1,1
Quixabá - PB,2026-05-30,0.55,22.78,31.05,17.74,1,0,1,1
Quixabá - PB,2026-05-31,0.2,22.36,32.32,14.1,1,1,0,1
Quixabá - PB,2026-06-01,0.07,21.72,32.33,13.47,0,0,0,1
Quixabá - PB,2026-06-02,0.03,21.44,32.85,9.57,0,0,1,0
Quixabá - PB,2026-06-03,1.84,23.09,32.47,9.32,1,0,0,1
Quixabá - PB,2026-06-04,2.38,23.29,31.91,17.91,1,1,2,1
Quixabá - PB,2026-06-05,1.17,22.85,31.15,19.19,1,0,2,1
Quixaba - PE,2026-05-27,0.29,20.48,27.0,24.28,3,3,3,3
Quixaba - PE,2026-05-28,0.25,19.5,28.87,18.53,1,1,2,2
Quixaba - PE,2026-05-29,0.28,20.68,29.61,17.96,2,1,0,2
Quixaba - PE,2026-05-30,0.38,20.5,29.05,20.4,0,1,2,1
Quixaba - PE,2026-05-31,0.18,19.67,30.48,16.61,0,1,0,0
Quixaba - PE,2026-06-01,0.07,19.31,30.36,15.34,0,2,0,1
Quixaba - PE,2026-06-02,0.02,19.16,31.07,11.18,0,0,0,0
Quixaba - PE,2026-06-03,0.44,20.59,30.37,14.64,0,0,1,1
Quixaba - PE,2026-06-04,1.21,21.16,29.07,22.88,1,1,2,1
Quixaba - PE,2026-06-05,1.48,20.82,27.49,22.76,1,2,3,1
Quixabeira - BA,2026-05-27,0.36,18.64,28.5,16.94,1,1,1,1
Quixabeira - BA,2026-05-28,0.3,18.43,28.99,14.58,0,0,1,1
Quixabeira - BA,2026-05-29,3.35,20.56,27.73,14.68,0,3,2,1
Quixabeira - BA,2026-05-30,5.38,20.41,25.17,15.61,0,3,2,2
Quixabeira - BA,2026-05-31,3.46,20.2,25.32,15.52,3,3,3,2
Quixabeira - BA,2026-06-01,2.2,20.34,27.11,11.57,1,2,2,1
Quixabeira - BA,2026-06-02,2.46,20.56,27.45,11.52,1,3,2,1
Quixabeira - BA,2026-06-03,3.84,20.84,25.78,16.68,1,3,2,1
Quixabeira - BA,2026-06-04,2.2,20.35,24.23,18.43,1,3,3,2
Quixabeira - BA,2026-06-05,1.2,19.69,24.09,18.17,1,3,3,3
Quixadá - CE,2026-05-27,1.34,23.26,30.16,17.89,1,1,2,1
Quixadá - CE,2026-05-28,1.42,23.46,30.65,18.94,1,2,1,2
Quixadá - CE,2026-05-29,2.25,23.71,30.7,15.76,1,1,1,2
Quixadá - CE,2026-05-30,4.02,23.69,30.02,15.96,2,1,1,1
Quixadá - CE,2026-05-31,3.22,23.23,30.95,14.12,1,1,1,1
Quixadá - CE,2026-06-01,0.98,23.03,31.24,12.53,1,0,1,1
Quixadá - CE,2026-06-02,0.4,22.59,31.57,9.05,0,0,0,0
Quixadá - CE,2026-06-03,2.48,22.87,30.43,12.21,0,1,1,1
Quixadá - CE,2026-06-04,2.63,22.98,31.44,15.3,1,1,1,1
Quixadá - CE,2026-06-05,1.97,23.16,31.02,17.77,1,1,1,1
Quixelô - CE,2026-05-27,0.46,23.54,29.35,24.63,1,2,1,1
